YEAR,MONTH,DAY,T2M_MAX,T2M_MIN,T2M_RANGE
2012,12,28,21.22,4.35,16.87
2012,12,29,23.29,4.74,18.55
2012,12,30,24.2,5.7,18.5
2012,12,31,24.27,9.44,14.84
2013,1,1,22.76,10.41,12.35
2013,1,2,21.97,10.76,11.2
2013,1,3,20.98,8.48,12.5
2013,1,4,19.84,5.44,14.4
2013,1,5,20.48,4.69,15.79
2013,1,6,20.4,5.95,14.46
2013,1,7,18.65,3.98,14.67
2013,1,8,19.44,2.65,16.79
2013,1,9,20.23,3.48,16.75
2013,1,10,22.73,6.52,16.21
2013,1,11,22.5,5.74,16.76
2013,1,12,22.05,6.31,15.73
2013,1,13,26.26,8.77,17.48
2013,1,14,26.33,9.93,16.4
2013,1,15,24.18,8.71,15.47
2013,1,16,27.4,10.83,16.55
2013,1,17,27.71,11.88,15.83
2013,1,18,29.94,13.62,16.32
2013,1,19,23.97,13.02,10.94
2013,1,20,22.55,8.39,14.17
2013,1,21,22.48,6.3,16.18
2013,1,22,22.33,5.99,16.34
2013,1,23,22.69,5.56,17.12
2013,1,24,22.09,6.98,15.12
2013,1,25,22.08,4.92,17.16
2013,1,26,23.24,5.07,18.17
2013,1,27,23.85,6.15,17.7
2013,1,28,23.49,6.31,17.18
2013,1,29,24.26,6.75,17.5
2013,1,30,24.71,7.8,16.91
2013,1,31,24.99,8.76,16.22
2013,2,1,26.38,11.34,15.04
2013,2,2,24.73,10.58,14.16
2013,2,3,26.73,9.64,17.09
2013,2,4,26.67,10.81,15.86
2013,2,5,29.71,12.55,17.16
2013,2,6,30.65,13.96,16.69
2013,2,7,25.13,14.57,10.56
2013,2,8,26.63,9.57,17.07
2013,2,9,25.85,8.26,17.59
2013,2,10,27.9,8.76,19.14
2013,2,11,28.19,10.73,17.47
2013,2,12,29.4,13.27,16.13
2013,2,13,29.6,12.72,16.88
2013,2,14,30.45,13.58,16.88
2013,2,15,20.72,15.94,4.77
2013,2,16,21.31,13.94,7.38
2013,2,17,23.75,13.36,10.39
2013,2,18,24.23,9.98,14.25
2013,2,19,25.4,10.73,14.68
2013,2,20,26.62,11.03,15.59
2013,2,21,27.26,11.02,16.23
2013,2,22,29.34,11.59,17.75
2013,2,23,31.15,12.14,19.02
2013,2,24,30.23,14.98,15.25
2013,2,25,28.51,12.8,15.7
2013,2,26,29.58,12.64,16.93
2013,2,27,33.49,13.52,19.97
2013,2,28,32.4,15.96,16.45
2013,3,1,29.57,12.08,17.49
2013,3,2,31.67,11.2,20.46
2013,3,3,31.23,11.27,19.95
2013,3,4,31.96,12.17,19.79
2013,3,5,32.08,13.56,18.52
2013,3,6,31.64,13.19,18.45
2013,3,7,31.94,13.43,18.52
2013,3,8,32.82,14.54,18.29
2013,3,9,32.92,13.68,19.23
2013,3,10,34.37,15.8,18.57
2013,3,11,35.61,16.53,19.09
2013,3,12,34.21,16.86,17.34
2013,3,13,35.15,16.45,18.7
2013,3,14,35.36,17.98,17.38
2013,3,15,35.47,19.09,16.38
2013,3,16,31.8,19.11,12.69
2013,3,17,31.16,18.62,12.55
2013,3,18,33.63,17.19,16.45
2013,3,19,35.26,16.37,18.89
2013,3,20,36.98,18.24,18.74
2013,3,21,37.02,20.47,16.55
2013,3,22,37.29,19.2,18.09
2013,3,23,37.23,21.46,15.77
2013,3,24,38.35,19.29,19.05
2013,3,25,38.14,21.44,16.7
2013,3,26,36.69,19.01,17.7
2013,3,27,38.91,19.63,19.28
2013,3,28,38.01,22.98,15.04
2013,3,29,38.51,21.71,16.8
2013,3,30,37.37,21.92,15.45
2013,3,31,36.37,20.16,16.2
2013,4,1,38.07,21.44,16.63
2013,4,2,39.76,22.15,17.61
2013,4,3,39.96,23.48,16.48
2013,4,4,38.11,23.45,14.66
2013,4,5,38.05,22.49,15.56
2013,4,6,38.6,20.62,17.98
2013,4,7,40.2,19.51,20.69
2013,4,8,41.04,21.4,19.63
2013,4,9,41.65,24.87,16.78
2013,4,10,43.46,24.56,18.9
2013,4,11,42.36,26.2,16.16
2013,4,12,42.8,26.49,16.3
2013,4,13,42.08,24.69,17.39
2013,4,14,41.9,26.18,15.73
2013,4,15,39.95,25.25,14.7
2013,4,16,41.37,25.68,15.69
2013,4,17,41.12,25.26,15.86
2013,4,18,40.87,25.04,15.84
2013,4,19,38.87,24.96,13.91
2013,4,20,32.29,23.55,8.73
2013,4,21,27.98,21.22,6.77
2013,4,22,32.77,19.45,13.32
2013,4,23,35.13,20.76,14.36
2013,4,24,36.42,21.65,14.77
2013,4,25,38.62,22.79,15.83
2013,4,26,40.29,23.97,16.32
2013,4,27,41.61,25.4,16.2
2013,4,28,42.38,24.47,17.91
2013,4,29,41.97,26.67,15.3
2013,4,30,44.26,27.67,16.59
2013,5,1,44.58,28.53,16.04
2013,5,2,44.61,26.79,17.82
2013,5,3,42.87,25.83,17.04
2013,5,4,44.35,25.87,18.48
2013,5,5,43.99,24.54,19.45
2013,5,6,42.98,27.51,15.45
2013,5,7,42.97,28.08,14.88
2013,5,8,44.01,27.71,16.3
2013,5,9,45.74,28.1,17.63
2013,5,10,44.99,28.43,16.57
2013,5,11,45.26,28.3,16.96
2013,5,12,43.73,27.98,15.73
2013,5,13,41.36,25.44,15.92
2013,5,14,41.04,25.4,15.64
2013,5,15,42.62,26,16.62
2013,5,16,43.34,26.73,16.61
2013,5,17,43.89,26.98,16.91
2013,5,18,44.31,26.24,18.06
2013,5,19,43.16,25.93,17.23
2013,5,20,43.4,26.73,16.66
2013,5,21,44.65,26.39,18.27
2013,5,22,43.84,26.72,17.13
2013,5,23,45.33,26.94,18.39
2013,5,24,43.83,26.87,16.96
2013,5,25,43.6,27.01,16.59
2013,5,26,43.2,27.9,15.3
2013,5,27,41.83,30.02,11.81
2013,5,28,41.56,28.22,13.35
2013,5,29,42.21,28.05,14.16
2013,5,30,35.07,25.11,9.96
2013,5,31,32.48,23.59,8.88
2013,6,1,35.2,23.75,11.45
2013,6,2,38.01,26.8,11.21
2013,6,3,39.53,26.8,12.74
2013,6,4,41.21,28.82,12.39
2013,6,5,39.78,29.06,10.71
2013,6,6,40.26,29.83,10.43
2013,6,7,38.26,28.46,9.8
2013,6,8,37.75,28.39,9.36
2013,6,9,38.92,28.42,10.49
2013,6,10,36.8,29.4,7.4
2013,6,11,39.69,29.48,10.22
2013,6,12,39.62,29.28,10.34
2013,6,13,39.73,28.45,11.27
2013,6,14,34.16,27.81,6.36
2013,6,15,34.25,26.36,7.89
2013,6,16,34.62,26.2,8.41
2013,6,17,35.96,26.98,8.98
2013,6,18,36.51,27.26,9.24
2013,6,19,36.35,27.58,8.77
2013,6,20,36.96,27.51,9.45
2013,6,21,38.64,27.89,10.74
2013,6,22,38.93,28.48,10.45
2013,6,23,38.65,29.17,9.48
2013,6,24,35.94,28.83,7.11
2013,6,25,36.57,27.48,9.09
2013,6,26,34.12,27.57,6.55
2013,6,27,35.39,27.08,8.3
2013,6,28,31.39,27.08,4.31
2013,6,29,33.01,26.08,6.93
2013,6,30,31.68,26.19,5.48
2013,7,1,34.77,26.01,8.77
2013,7,2,35.74,26.54,9.2
2013,7,3,35.92,26.61,9.31
2013,7,4,36.3,26.77,9.52
2013,7,5,34.83,27.23,7.59
2013,7,6,33.89,26.32,7.56
2013,7,7,34.32,26.33,7.99
2013,7,8,35.15,26.53,8.61
2013,7,9,34,26.65,7.36
2013,7,10,33.71,26.96,6.74
2013,7,11,33.52,26.47,7.05
2013,7,12,34.57,25.83,8.73
2013,7,13,34.1,26.69,7.41
2013,7,14,34.3,26.07,8.23
2013,7,15,34.73,26.14,8.59
2013,7,16,33.4,26.56,6.84
2013,7,17,32.77,26.55,6.21
2013,7,18,35.59,26.55,9.04
2013,7,19,34.41,27.15,7.27
2013,7,20,33.69,25.87,7.82
2013,7,21,33.96,26.62,7.34
2013,7,22,33.83,26.48,7.36
2013,7,23,36.57,26.62,9.96
2013,7,24,34.33,27.07,7.26
2013,7,25,34.77,26.98,7.78
2013,7,26,33.57,26.3,7.28
2013,7,27,31.26,25.76,5.48
2013,7,28,32.78,26.04,6.74
2013,7,29,34.51,24.9,9.6
2013,7,30,34.55,26.02,8.52
2013,7,31,33.67,26.34,7.34
2013,8,1,34.61,26.04,8.57
2013,8,2,33.54,25.49,8.05
2013,8,3,34.16,25.07,9.09
2013,8,4,35.87,25.9,9.96
2013,8,5,33.65,27.08,6.57
2013,8,6,33.19,25.33,7.85
2013,8,7,31.86,26.15,5.72
2013,8,8,31.11,25.56,5.55
2013,8,9,32.38,25.33,7.05
2013,8,10,33.95,25.29,8.66
2013,8,11,33.37,25.52,7.84
2013,8,12,32.23,25.74,6.49
2013,8,13,32.44,25.2,7.23
2013,8,14,33.94,25.3,8.62
2013,8,15,33.48,26.23,7.24
2013,8,16,32.4,26.14,6.26
2013,8,17,29.26,25.69,3.57
2013,8,18,31.48,24.66,6.82
2013,8,19,32.12,24.95,7.16
2013,8,20,28.68,24.33,4.35
2013,8,21,30.54,24.93,5.6
2013,8,22,31.84,24.94,6.91
2013,8,23,32.7,24.77,7.94
2013,8,24,33.28,24.92,8.36
2013,8,25,33.55,25.61,7.95
2013,8,26,33.57,25.68,7.89
2013,8,27,31.87,25.63,6.23
2013,8,28,31.83,25.33,6.51
2013,8,29,31.05,24.98,6.06
2013,8,30,32.29,24.26,8.02
2013,8,31,31.7,25.91,5.79
2013,9,1,30.7,25.9,4.8
2013,9,2,31.55,24.8,6.73
2013,9,3,31.49,25.32,6.17
2013,9,4,31.53,23.93,7.6
2013,9,5,32.47,23.79,8.67
2013,9,6,32.21,24.13,8.08
2013,9,7,31.5,23.72,7.77
2013,9,8,31.64,22.84,8.8
2013,9,9,32.5,23.43,9.07
2013,9,10,32.96,23.94,9.02
2013,9,11,33.11,24.61,8.49
2013,9,12,32.67,25.15,7.52
2013,9,13,32.34,24.69,7.66
2013,9,14,32.91,24.62,8.3
2013,9,15,31.97,23.87,8.1
2013,9,16,30.95,23.32,7.63
2013,9,17,31.58,24.37,7.2
2013,9,18,32.4,23.9,8.5
2013,9,19,30.81,24.19,6.62
2013,9,20,30.94,25.48,5.47
2013,9,21,30.85,24.62,6.24
2013,9,22,32.44,24.34,8.1
2013,9,23,33,24.37,8.62
2013,9,24,33.13,25.01,8.11
2013,9,25,31.17,25.02,6.15
2013,9,26,30.47,25.45,5.01
2013,9,27,31.44,24.46,6.98
2013,9,28,30.4,24.98,5.42
2013,9,29,30.9,24.34,6.56
2013,9,30,30.15,23.59,6.55
2013,10,1,30.73,23.15,7.58
2013,10,2,28.8,23.76,5.03
2013,10,3,28.2,23.86,4.35
2013,10,4,29.36,23.76,5.6
2013,10,5,29.86,23.85,6.01
2013,10,6,31.34,23.4,7.95
2013,10,7,27.77,23.75,4.02
2013,10,8,28.6,23.18,5.42
2013,10,9,29.61,21.7,7.91
2013,10,10,28.08,21.62,6.48
2013,10,11,30.55,22.83,7.71
2013,10,12,30.21,21.88,8.34
2013,10,13,25.3,22.93,2.38
2013,10,14,26.38,21.77,4.61
2013,10,15,26.75,21.14,5.61
2013,10,16,28.06,19.73,8.34
2013,10,17,28.34,21.12,7.22
2013,10,18,29.6,20.44,9.16
2013,10,19,30.08,19.67,10.41
2013,10,20,29.4,20.85,8.55
2013,10,21,29.66,19.1,10.56
2013,10,22,28.65,19.3,9.35
2013,10,23,28.2,19.47,8.73
2013,10,24,28.67,20.55,8.12
2013,10,25,28.46,21.51,6.96
2013,10,26,27.8,19.59,8.21
2013,10,27,28.44,19.08,9.36
2013,10,28,28.39,18.93,9.46
2013,10,29,28.52,16.11,12.41
2013,10,30,28.94,15.66,13.28
2013,10,31,29.89,15.4,14.48
2013,11,1,29.8,16.49,13.3
2013,11,2,29.42,17.37,12.05
2013,11,3,28.3,18.35,9.95
2013,11,4,26.83,14.94,11.89
2013,11,5,25.88,13.11,12.78
2013,11,6,26.33,13.1,13.23
2013,11,7,26.67,13.58,13.09
2013,11,8,27.42,13.41,14.02
2013,11,9,26.55,14.4,12.15
2013,11,10,27.26,14.44,12.82
2013,11,11,25.97,11.55,14.42
2013,11,12,25.92,12.26,13.66
2013,11,13,24.8,11.87,12.95
2013,11,14,24.97,11.68,13.29
2013,11,15,25.28,11.67,13.61
2013,11,16,25.89,11.76,14.13
2013,11,17,26.62,11.93,14.7
2013,11,18,26.84,11.86,14.98
2013,11,19,26.57,11.04,15.53
2013,11,20,26.42,10.86,15.56
2013,11,21,25.88,11.32,14.57
2013,11,22,25.13,11.19,13.93
2013,11,23,26.62,11.11,15.52
2013,11,24,26.33,11.62,14.72
2013,11,25,26.35,12.13,14.22
2013,11,26,27.23,11.68,15.55
2013,11,27,26.31,11.26,15.05
2013,11,28,26.23,12.78,13.45
2013,11,29,26.59,13.66,12.93
2013,11,30,27.45,13.74,13.71
2013,12,1,27.03,11.02,16.01
2013,12,2,26.79,10.94,15.84
2013,12,3,26.39,11.13,15.26
2013,12,4,26.3,10.67,15.62
2013,12,5,25.84,9.87,15.96
2013,12,6,25.9,9.83,16.06
2013,12,7,25.41,9.83,15.58
2013,12,8,25.14,10.23,14.91
2013,12,9,25.2,10.42,14.79
2013,12,10,25.83,10.44,15.4
2013,12,11,24.99,10.03,14.96
2013,12,12,25.76,9.4,16.37
2013,12,13,25.36,10.4,14.97
2013,12,14,24.17,9.15,15.02
2013,12,15,24.18,10.56,13.62
2013,12,16,23.79,9.54,14.25
2013,12,17,23.09,10.15,12.95
2013,12,18,23.11,9.65,13.45
2013,12,19,24.8,10.15,14.64
2013,12,20,25.06,11.83,13.24
2013,12,21,25.31,11.9,13.41
2013,12,22,25.45,14.63,10.82
2013,12,23,25.76,13.51,12.24
2013,12,24,24.07,10.65,13.41
2013,12,25,23.47,8.96,14.51
2013,12,26,23.55,8.97,14.59
2013,12,27,25.69,10.14,15.55
2013,12,28,22.48,10.24,12.24
2013,12,29,24.01,11.45,12.55
2013,12,30,25.08,11.28,13.8
2013,12,31,26.15,10.95,15.2
2014,1,1,26.25,12.49,13.75
2014,1,2,24.48,12.49,11.98
2014,1,3,22.73,8.71,14.02
2014,1,4,23.08,6.65,16.42
2014,1,5,23.57,11.03,12.55
2014,1,6,23.55,11.07,12.48
2014,1,7,22.5,6.61,15.9
2014,1,8,23.43,6.85,16.58
2014,1,9,24.95,8.87,16.09
2014,1,10,23.57,10.71,12.86
2014,1,11,16.97,12.74,4.23
2014,1,12,21.93,11.2,10.73
2014,1,13,22,8.44,13.55
2014,1,14,22.69,8.52,14.17
2014,1,15,23.19,8.6,14.59
2014,1,16,22.05,11.24,10.8
2014,1,17,24.56,9.91,14.65
2014,1,18,23.33,12.24,11.09
2014,1,19,22.33,10.33,11.99
2014,1,20,23.15,7.88,15.27
2014,1,21,22.36,11.3,11.06
2014,1,22,24.29,10.96,13.33
2014,1,23,24.85,12.62,12.23
2014,1,24,24.86,13.8,11.06
2014,1,25,25.19,12.42,12.77
2014,1,26,23.37,7.83,15.53
2014,1,27,23.18,7.34,15.84
2014,1,28,24.62,8.56,16.06
2014,1,29,24.72,9.64,15.09
2014,1,30,23.69,9.98,13.71
2014,1,31,23.03,8.15,14.88
2014,2,1,23.55,8.08,15.48
2014,2,2,24.26,7.03,17.23
2014,2,3,27.69,9.82,17.88
2014,2,4,28.19,10.58,17.6
2014,2,5,28.64,12.8,15.84
2014,2,6,28.87,12.9,15.96
2014,2,7,30.52,13.72,16.8
2014,2,8,29.75,14.69,15.06
2014,2,9,28.11,11.72,16.39
2014,2,10,25.46,9.63,15.83
2014,2,11,25.69,11.66,14.03
2014,2,12,26.21,9.03,17.17
2014,2,13,28.2,9.14,19.05
2014,2,14,18.94,12.37,6.58
2014,2,15,23.66,11.01,12.66
2014,2,16,21.1,11.77,9.33
2014,2,17,24.52,8.4,16.12
2014,2,18,25.63,7.55,18.09
2014,2,19,26.33,8.23,18.11
2014,2,20,28.34,9.18,19.16
2014,2,21,29.65,11.76,17.9
2014,2,22,28.04,13.2,14.83
2014,2,23,24.85,15.1,9.74
2014,2,24,27.31,13.42,13.89
2014,2,25,29.41,13.73,15.69
2014,2,26,26.37,15.22,11.16
2014,2,27,28.57,15.15,13.42
2014,2,28,25.7,17.36,8.34
2014,3,1,26.3,17.25,9.05
2014,3,2,27.1,14.06,13.04
2014,3,3,27.5,11.54,15.96
2014,3,4,24.43,11.23,13.2
2014,3,5,27.44,8.95,18.48
2014,3,6,29.53,13.19,16.34
2014,3,7,29.67,12.15,17.52
2014,3,8,29.93,12.84,17.09
2014,3,9,29.8,13.11,16.69
2014,3,10,28.32,14.36,13.96
2014,3,11,32.06,14.98,17.08
2014,3,12,28.71,17.37,11.35
2014,3,13,32.29,17.49,14.8
2014,3,14,32.35,14.98,17.38
2014,3,15,33.15,14.48,18.67
2014,3,16,33.4,14.27,19.13
2014,3,17,34.02,15.63,18.39
2014,3,18,36.6,17.89,18.71
2014,3,19,35.15,19.22,15.94
2014,3,20,33.12,15.02,18.1
2014,3,21,34.19,15.72,18.48
2014,3,22,35.81,16.8,19.02
2014,3,23,34.93,17.17,17.76
2014,3,24,35.18,18.08,17.1
2014,3,25,36.13,19.67,16.46
2014,3,26,37.19,21.59,15.6
2014,3,27,38.82,23.12,15.7
2014,3,28,39.06,21.78,17.28
2014,3,29,39.31,21.05,18.27
2014,3,30,38.83,22.38,16.45
2014,3,31,36.56,21.01,15.55
2014,4,1,37.69,19.64,18.04
2014,4,2,38.73,19.55,19.17
2014,4,3,39.56,20.24,19.32
2014,4,4,37.12,18.98,18.14
2014,4,5,38.42,19.61,18.81
2014,4,6,40.12,22.75,17.38
2014,4,7,41.96,23.4,18.55
2014,4,8,41.73,24.39,17.34
2014,4,9,38.23,22.55,15.68
2014,4,10,38.74,19.04,19.7
2014,4,11,39.39,19.36,20.03
2014,4,12,39.94,21.47,18.47
2014,4,13,40.59,21.62,18.98
2014,4,14,39.58,23.18,16.41
2014,4,15,40.06,23.14,16.93
2014,4,16,41.62,26.07,15.55
2014,4,17,41.46,24.87,16.59
2014,4,18,42.05,25.37,16.67
2014,4,19,41.01,26.68,14.34
2014,4,20,37.31,25.05,12.26
2014,4,21,40.04,22.94,17.09
2014,4,22,41.42,25.25,16.17
2014,4,23,41.55,24.76,16.79
2014,4,24,41.65,24.25,17.41
2014,4,25,42.54,24.4,18.13
2014,4,26,43.62,26,17.62
2014,4,27,43.46,27.86,15.6
2014,4,28,43.76,28.4,15.36
2014,4,29,44.02,25.6,18.41
2014,4,30,44.69,27.73,16.97
2014,5,1,45.48,26.08,19.4
2014,5,2,44.68,26.59,18.09
2014,5,3,43.11,27.51,15.6
2014,5,4,42.4,27.64,14.77
2014,5,5,41.62,27.67,13.95
2014,5,6,41.71,29.15,12.55
2014,5,7,40.44,28.49,11.96
2014,5,8,41.78,26.99,14.79
2014,5,9,43.34,28.4,14.94
2014,5,10,43.15,30.04,13.11
2014,5,11,44.32,28.35,15.97
2014,5,12,43.36,27.84,15.52
2014,5,13,42.8,30.03,12.77
2014,5,14,42.87,27.83,15.05
2014,5,15,41.62,27.25,14.37
2014,5,16,42.48,26.78,15.69
2014,5,17,43.63,29.94,13.7
2014,5,18,43.48,29.17,14.31
2014,5,19,44.37,28.8,15.57
2014,5,20,44.93,28.03,16.9
2014,5,21,44.65,28.61,16.05
2014,5,22,44.03,28.37,15.66
2014,5,23,45.24,29.84,15.4
2014,5,24,44.34,28.68,15.66
2014,5,25,41.87,30.83,11.03
2014,5,26,37.86,27.65,10.2
2014,5,27,27.84,23.8,4.04
2014,5,28,36.95,23,13.95
2014,5,29,43.11,25.88,17.23
2014,5,30,43.37,26.61,16.76
2014,5,31,40.04,27.43,12.61
2014,6,1,40.21,27.55,12.66
2014,6,2,40.41,28.09,12.33
2014,6,3,41.82,29.06,12.76
2014,6,4,43.22,29.33,13.89
2014,6,5,44.43,28.69,15.73
2014,6,6,46.92,29.5,17.41
2014,6,7,46.56,29.56,17
2014,6,8,45.75,30.28,15.47
2014,6,9,45.37,29.85,15.52
2014,6,10,45.21,29.8,15.41
2014,6,11,46.37,31.15,15.21
2014,6,12,44.98,30.26,14.71
2014,6,13,45.37,32.58,12.79
2014,6,14,43.22,30.8,12.41
2014,6,15,41.55,30.78,10.78
2014,6,16,42.09,31.84,10.25
2014,6,17,41.73,32.62,9.12
2014,6,18,40.58,31.25,9.33
2014,6,19,37.98,30.4,7.57
2014,6,20,38.77,31.06,7.71
2014,6,21,38.68,29.8,8.88
2014,6,22,42.38,28.79,13.59
2014,6,23,41.98,30.55,11.43
2014,6,24,41.28,29.53,11.76
2014,6,25,42.08,29.89,12.19
2014,6,26,41.58,29.45,12.13
2014,6,27,40.47,30.62,9.85
2014,6,28,40.93,30.53,10.4
2014,6,29,40.44,31.51,8.93
2014,6,30,40.94,29.99,10.95
2014,7,1,38.1,29.14,8.96
2014,7,2,36.59,27.92,8.67
2014,7,3,35.68,26.67,9.01
2014,7,4,34.68,26.51,8.17
2014,7,5,33.62,26.71,6.91
2014,7,6,32.09,27.08,5.01
2014,7,7,35.51,26.47,9.05
2014,7,8,37.04,26.93,10.11
2014,7,9,39.16,28.42,10.74
2014,7,10,36.43,27.65,8.77
2014,7,11,35.74,27.98,7.77
2014,7,12,36.23,27.66,8.57
2014,7,13,35.98,28.26,7.73
2014,7,14,37.1,27.8,9.3
2014,7,15,34.42,27.84,6.58
2014,7,16,34.85,27.19,7.66
2014,7,17,32.54,27.51,5.04
2014,7,18,32.18,26.99,5.18
2014,7,19,32.83,26.48,6.34
2014,7,20,33.47,26.98,6.49
2014,7,21,30.43,26.69,3.73
2014,7,22,33.36,25.31,8.04
2014,7,23,32.62,24.37,8.25
2014,7,24,33.2,24.5,8.7
2014,7,25,33.9,25.25,8.65
2014,7,26,32.71,26.31,6.4
2014,7,27,33.19,27.04,6.16
2014,7,28,34.26,26.68,7.59
2014,7,29,34.9,26.55,8.34
2014,7,30,34.04,26.3,7.74
2014,7,31,34.83,26.73,8.1
2014,8,1,35.07,26.19,8.88
2014,8,2,34.86,27.02,7.84
2014,8,3,32.56,27.1,5.46
2014,8,4,33.02,27.12,5.9
2014,8,5,33.08,26.02,7.05
2014,8,6,33.51,25.31,8.2
2014,8,7,32.7,25.07,7.63
2014,8,8,31.55,26.14,5.41
2014,8,9,29.55,25.37,4.18
2014,8,10,32.87,25.66,7.21
2014,8,11,33.26,25.8,7.46
2014,8,12,33.19,27.24,5.95
2014,8,13,30.64,26.37,4.27
2014,8,14,30.9,26.13,4.77
2014,8,15,31.29,25.93,5.36
2014,8,16,30.98,25.38,5.6
2014,8,17,31.15,24.89,6.26
2014,8,18,32.21,25.08,7.12
2014,8,19,33.24,25.38,7.87
2014,8,20,33.67,25.58,8.09
2014,8,21,31.52,26.09,5.43
2014,8,22,34.03,24.43,9.6
2014,8,23,33.96,25.62,8.33
2014,8,24,32.01,24.94,7.09
2014,8,25,33.91,25.26,8.65
2014,8,26,32.15,26.02,6.13
2014,8,27,33.12,25.31,7.8
2014,8,28,31.24,25.36,5.89
2014,8,29,30.52,24.87,5.66
2014,8,30,31.77,24.47,7.3
2014,8,31,31.43,24.62,6.8
2014,9,1,29.63,24.55,5.08
2014,9,2,30.15,24.73,5.41
2014,9,3,31.55,24.16,7.38
2014,9,4,30.65,24.82,5.83
2014,9,5,31.92,24.82,7.11
2014,9,6,31.55,25.58,5.96
2014,9,7,31.96,25.12,6.84
2014,9,8,31.4,25.28,6.12
2014,9,9,31.62,24.7,6.92
2014,9,10,30.36,24.78,5.57
2014,9,11,31.27,24.87,6.41
2014,9,12,29.12,25.04,4.09
2014,9,13,28.59,24.79,3.8
2014,9,14,27.19,23.9,3.29
2014,9,15,29.52,23.58,5.94
2014,9,16,30.1,22.91,7.19
2014,9,17,31.2,24.14,7.06
2014,9,18,32.84,24.15,8.7
2014,9,19,33.16,25.19,7.98
2014,9,20,31.44,25.64,5.8
2014,9,21,29.86,24.49,5.37
2014,9,22,31.97,23.91,8.05
2014,9,23,32.06,21.7,10.36
2014,9,24,32.18,22.93,9.24
2014,9,25,31.59,22.01,9.57
2014,9,26,32.1,20.6,11.5
2014,9,27,32.36,21.46,10.9
2014,9,28,32.69,22.95,9.73
2014,9,29,32.36,22.45,9.91
2014,9,30,32.35,22.14,10.21
2014,10,1,31.37,22.14,9.23
2014,10,2,30.58,21.94,8.63
2014,10,3,31.61,21.93,9.68
2014,10,4,31.84,21.85,9.98
2014,10,5,31.89,21.92,9.97
2014,10,6,32.05,22.41,9.64
2014,10,7,31.97,22.79,9.17
2014,10,8,32.4,22.32,10.08
2014,10,9,32.98,22.23,10.75
2014,10,10,33.73,22.58,11.15
2014,10,11,33.63,21.39,12.24
2014,10,12,30.65,21.03,9.62
2014,10,13,27.27,23.38,3.89
2014,10,14,29.01,23.8,5.21
2014,10,15,28.5,19.83,8.67
2014,10,16,28.51,17.39,11.12
2014,10,17,29.98,18.55,11.42
2014,10,18,30.54,20.55,9.99
2014,10,19,29.99,18.55,11.44
2014,10,20,29.82,16.51,13.3
2014,10,21,29.87,16.52,13.34
2014,10,22,29.41,17.03,12.38
2014,10,23,30.32,17.07,13.24
2014,10,24,29.83,17.44,12.39
2014,10,25,27.61,19.15,8.46
2014,10,26,28.68,18.48,10.19
2014,10,27,29.17,17.94,11.23
2014,10,28,29.47,17.78,11.69
2014,10,29,30.56,16.82,13.74
2014,10,30,30.81,17.94,12.88
2014,10,31,29.19,17.79,11.4
2014,11,1,30.48,17.12,13.35
2014,11,2,30.76,16.51,14.25
2014,11,3,29.88,14.53,15.35
2014,11,4,30.08,14.23,15.86
2014,11,5,29.9,15.66,14.24
2014,11,6,30.75,16.92,13.83
2014,11,7,30.01,15.45,14.55
2014,11,8,30.47,17.16,13.3
2014,11,9,30.08,16.8,13.28
2014,11,10,30.67,16.82,13.85
2014,11,11,30.98,16.57,14.41
2014,11,12,30.42,17.4,13.02
2014,11,13,29.4,13.82,15.59
2014,11,14,28.87,12.8,16.08
2014,11,15,28.33,14.33,13.99
2014,11,16,27.88,15.19,12.69
2014,11,17,28.15,11.41,16.74
2014,11,18,27.69,11.07,16.62
2014,11,19,28.01,11.27,16.74
2014,11,20,28.11,11.36,16.75
2014,11,21,28.12,11.6,16.52
2014,11,22,28.3,11.88,16.41
2014,11,23,28.06,11.74,16.32
2014,11,24,28.03,11.8,16.23
2014,11,25,27.29,10.8,16.5
2014,11,26,27.68,10.92,16.76
2014,11,27,27.85,11.03,16.83
2014,11,28,28.46,11.3,17.16
2014,11,29,30.01,12.91,17.09
2014,11,30,29.01,12.34,16.67
2014,12,1,29.65,11.52,18.13
2014,12,2,28.62,10.77,17.84
2014,12,3,27.8,11,16.8
2014,12,4,27.82,10.65,17.16
2014,12,5,26.48,11.4,15.07
2014,12,6,26.26,10.94,15.34
2014,12,7,27.27,10.62,16.65
2014,12,8,27.15,10.22,16.93
2014,12,9,27.09,11.55,15.55
2014,12,10,26.43,10.12,16.3
2014,12,11,24.89,9.88,15.01
2014,12,12,23.99,9.95,14.04
2014,12,13,24.66,11.83,12.84
2014,12,14,22.37,12.92,9.45
2014,12,15,18.1,13.12,4.98
2014,12,16,22.48,8.44,14.03
2014,12,17,22.34,7.36,14.99
2014,12,18,22.04,6.83,15.21
2014,12,19,19.44,6.26,13.17
2014,12,20,22.12,6.37,15.76
2014,12,21,21.92,7.62,14.3
2014,12,22,22.09,6.19,15.9
2014,12,23,23.61,7.83,15.77
2014,12,24,23.96,8.08,15.88
2014,12,25,22.02,6.94,15.08
2014,12,26,21.44,6.98,14.47
2014,12,27,21.58,6.23,15.36
2014,12,28,21.33,6.14,15.19
2014,12,29,21.23,6.23,15
2014,12,30,21.78,8.37,13.41
2014,12,31,17.9,9.05,8.84
2015,1,1,23.48,11.67,11.8
